simulation,scenario,mrr,retained_customers,churned_customers,retention_rate,arpu,revenue_change_pct,tier_distribution
4115,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4116,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4117,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4118,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4119,current_35,7875,225,4,0.9782608695652174,35.0,-2.1739130434782608,{35: 225}
4120,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4121,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4122,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4123,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4124,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4125,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4126,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4127,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4128,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4129,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4130,current_35,7875,225,4,0.9782608695652174,35.0,-2.1739130434782608,{35: 225}
4131,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4132,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4133,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4134,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4135,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4136,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4137,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4138,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4139,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4140,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4141,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4142,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4143,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4144,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4145,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4146,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4147,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4148,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4149,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4150,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4151,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4152,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4153,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4154,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4155,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4156,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4157,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4158,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4159,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4160,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4161,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4162,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4163,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4164,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4165,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4166,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4167,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4168,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4169,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4170,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4171,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4172,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4173,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4174,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4175,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4176,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4177,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4178,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4179,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4180,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4181,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4182,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4183,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4184,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4185,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4186,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4187,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4188,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4189,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4190,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4191,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4192,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4193,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4194,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4195,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4196,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4197,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4198,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4199,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4200,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4201,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4202,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4203,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4204,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4205,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4206,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4207,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4208,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4209,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4210,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4211,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4212,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4213,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4214,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4215,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4216,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4217,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4218,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4219,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4220,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4221,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4222,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4223,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4224,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4225,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4226,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4227,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4228,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4229,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4230,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4231,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4232,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4233,current_35,7875,225,4,0.9782608695652174,35.0,-2.1739130434782608,{35: 225}
4234,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4235,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4236,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4237,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4238,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4239,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4240,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4241,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4242,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4243,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4244,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4245,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4246,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4247,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4248,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4249,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4250,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4251,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4252,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4253,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4254,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4255,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4256,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4257,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4258,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4259,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4260,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4261,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4262,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4263,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4264,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4265,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4266,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4267,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4268,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4269,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4270,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4271,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4272,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4273,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4274,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4275,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4276,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4277,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4278,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4279,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4280,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4281,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4282,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4283,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4284,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4285,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4286,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4287,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4288,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4289,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4290,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4291,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4292,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4293,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4294,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4295,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4296,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4297,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4298,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4299,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4300,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4301,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4302,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4303,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4304,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4305,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4306,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4307,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4308,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4309,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4310,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4311,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4312,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4313,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4314,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4315,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4316,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4317,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4318,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4319,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4320,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4321,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4322,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4323,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4324,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4325,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4326,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4327,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4328,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4329,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4330,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4331,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4332,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4333,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4334,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4335,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4336,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4337,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4338,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4339,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4340,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4341,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4342,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4343,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4344,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4345,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4346,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4347,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4348,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4349,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4350,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4351,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4352,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4353,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4354,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4355,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4356,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4357,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4358,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4359,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4360,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4361,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4362,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4363,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4364,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4365,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4366,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4367,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4368,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4369,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4370,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4371,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4372,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4373,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4374,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4375,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4376,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4377,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4378,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4379,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4380,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4381,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4382,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4383,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4384,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4385,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4386,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4387,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4388,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4389,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4390,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4391,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4392,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4393,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4394,current_35,7910,226,3,0.9826086956521739,35.0,-1.7391304347826086,{35: 226}
4395,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4396,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4397,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4398,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4399,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4400,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4401,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4402,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4403,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4404,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4405,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4406,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4407,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4408,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4409,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4410,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4411,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4412,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4413,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4414,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4415,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4416,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4417,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4418,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4419,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4420,current_35,7875,225,4,0.9782608695652174,35.0,-2.1739130434782608,{35: 225}
4421,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4422,current_35,7945,227,2,0.9869565217391304,35.0,-1.3043478260869565,{35: 227}
4423,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4424,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4425,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4426,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4427,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4428,current_35,7980,228,1,0.991304347826087,35.0,-0.8695652173913043,{35: 228}
4429,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4430,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4431,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4432,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
4433,current_35,8015,229,0,0.9956521739130435,35.0,-0.43478260869565216,{35: 229}
